W05B18R07B01B15R23W26R06R10R20G02W25W17R19G04G14W22G24Y15B11W15B16G21R12,2,false
B18G05W07W19W10B11B25B15G20R04B14R02G01R06G24W23G12Y25W25G16G21W22B17,1,false
W05B18G24R07B01W17W23W25R10R21B15G22B19G12W20B11B04Y25G25W06R14R02G16,6,false
B18R17G21W22G05B16G11W14B20B10R25G23G15R24R12B19R07Y05G05G04B02W01R06,7,false
B18W05B10B14G20B25G02R01B15G04G23R24G19G06B22G17W21Y25W25G16R11R07R12,5,false
B18B05G04W14B10R15W24B20R25W12W19G16R23B17R07B06W01Y10W11G02R10G22B21,8,true
R07W05R04W02G01B10W15B12G19G17R18G14G23G21R06R20G11Y04B04W22G16W25G24,9,false
B18B05R04G22W21G14G12W23G02R01G10B15R20W24R16R07R19Y23R23G06B25W11W17,6,false
W05G18G10W15B23B14W22R21G17G07B11R24B19R04B25R12G20Y04W06W16B01R02B04,8,false
R07G05B18G17G01R06G11B10R02W04R12B21R24W16B23W22R19Y22G25R22G15W14G20,10,true
G18G05G04W07W19W10G02G15W17W21G06G25B20R01B16W11G23Y16G16G24W12B22G14,20,true
W05W26G18R07R23R04R02G01W26W17R10W15G19R21G16G22G24W06B12Y21R11W21B25B20W14,12,true
W05R07R04G01R02G19B12W17B14G22R06R10R21W15G11B24B16Y01G23B01W18W20R25,10,true
G18R17B23B05W04G16G19W12W10B21B15B11R25G06B01B07G20Y05R05G02R26G22B24B14,15,true
G18R17W21R23B15G10W05W20W07G01R16W11G26G19W06B22B12R24Y21G21W25W04B02G14,9,true
B18R17W05G02W21W23R01B15R04B22B14G10B16B24B12R19B25Y03R11B06R03B07W20,5,false
B18G05B10R04W07W19B11G02W01R06R16G15B20B14B12B25W21Y04R04R24R17W22R23,8,false
W05W17W26W07W04G01R02B11G19G21R12W06W16R22W18R25B15R23Y16B16R10W20W14G24,5,false
B18W05W17B15B21W10W20W07W23W11G01W04G19W02G16B06R24Y09R22W12G25B09G14,5,false
W05W17G18W26R11R26B23W26B21W26G22W07W19B15B01R02B06W10R04B16B12Y09W20B09W14W24B25,16,true
B18R17R23G05W16W19G21G25B10B22G24R04G02B12R11G06B01Y21B21G15W20R14R07,2,false
B18R07G01W05G26B15R10R23W20B11G26G26G19R06B02R17W21B12W25G04Y21W24R16R14G21W22,12,true
B18R17G05R23G21B15G26G26B07B19B26B26B26R11G25R20W10B16B06W04B22R01Y21G21R02G24W12G14,12,true
R26B18W05B10B23G07R01G19B20G25B15G24R02B06G22W17R04B16Y03G03B14B12G11W21,5,false
R07R02B01B12B04B14G05R18B23W06G17R15W10W21R11R22B16Y23B19W23W20B25B24,18,true
R07R04B05W01R02R10B15G12G26W26B06G14R20W11R17W19G16B25B18Y01G01B21W22R24R23,3,false
W05B18R07B01B15G02W17W23R10W20R21G04W16B19R11R06R25Y10G12R24B22W10R14,12,true
G18G05B23W24W22W14R25G19R21G07W20W01W02G06B11W16W04Y23R15B10G17R12G23,3,false
G18B23R17R19W21B11G25W05R16B10G26B15G26W20B07R06G01R24R22Y20W04R20R12R02R14,16,true
G18W05W17R07G10R19R21W15G06R01R11R23G04G02B20G12R16Y04R04R14W22W25W24,11,false
R26R07B18W05R19G01G25R06W26R17B20R23R15W21B10R16W11B22B24Y11B14R04R02W11W12,7,false
R07R04W05W02W18W01R06R19B20G25R17R21B16G15W11W10R23Y01G01G24R22B12R14,5,false
W05B15W26B18B14G24B25B23W17G20R10W19R07G16G01W21W11W06Y20R20W22B04B12B02,14,true
W05G18R26R07W17G16W01R10B15W20B21B11W06B23W19G22R04W02Y16G14G16R12R24R25,4,false
B18W05B15B23B04W02R10B01G12R20B06G07G19W25B17R24R22Y02W21G16W11R02W14,21,true
W05B15W17W07R01G04W02R19B23B11W21B10G06W20R16G14R25Y05W12G24R05B22G18,2,false
R26B18G05W07G26R06G17G01W04B15G02B21W10B23B16G20R22B11B25Y05R12B05R24G14G19,10,true
W05G18R07R23R04R02B01G22B19W17G24R10R21G14B25R06G20Y04G12G04W15B11R16,5,false
W05R07G01B18W26W26B26W26W17B10G19R02R04R23G16B21G22W15R06G11R25Y22B20G22R14R24W12,6,false
G18R17G16W05R21B23R11G24R07W25W22B01B10W15B04B02G14Y05R05B19W12G06B20,10,true
W05W26W17W26R19W25R12B15W11G10W20B18B21W04W02G07B01G06W14Y01B16R01B22W24B23,5,false
W05R07B11G01B18R06R23W26G16W26R02R04B24G10B22R12B14W15R19Y23W23W25W17R21W20,12,true
G18R17G16R21W23B15W11B07B19G06G10G25B05B04G22G24G12Y10B14R01B02W10R20,9,true
R26B18G05W07G17B06R01B10W02W04W14G15G22B19G20B21R25G24Y02B23W11B16B02R12,4,false
B18B05R04B10R12G11G14B19G25G24R16R06G15G02B01G07B20Y18R21R22G17B18G23,6,false
B18B05B04W12R11G24G06B23G22W21B16B01R02R14R10W25W17Y06R07B15G20B06G19,2,false
R07B18B01B05G02B04W06G14R10W12G16B11R22B21R15B20R25Y05R05W17B23W24R19,7,false
B18R17G21R23B15B19W25G05R16R20B10W07R24W22B06B12G11Y25W02W04R25G01B14,4,false
B18G05G26B10R07R19G15G23R25W20B06W17G21R01W16G11W24R22Y05B02R05G26B12B14W04,2,false
B18R17R23G05R07G21B11R06W01B15B16R10R20R19W25B24W22Y10B02G04R14G12W10,15,true
B18R17W05W21B16G04B10B07G02W01W15G23G11W06W12R24W22Y24R20B25B24B19G14,2,false
R07B18R17G05G21R10R26R23R16G11G15W01G06B04W19B14G02R20Y05R05B22W25G24B12,2,false
R07R04G05G02B01G26B19R06B11B10G15B25R20R18G14W12G17B23Y05R16R05B24G22G21,11,true
R07R02B01G05G17G06W04W14B11G10G15R16G21R18B20R25W19Y01B23B01B12B22B24,15,true
B18W05B10B04W02G24B25W15B23G17W21R22W14B11W16B19R12Y05G05G01W20B06W07,13,true
R07R02B01W05G04B18G12W17G06B11R22B10R14W15B21G19W23Y01B24R20R16R01G25,4,false
R26R07R04G05R02W01R06B14B26G26G26B26B26G17R15B12G10R21R16G20R19W25R11Y20W20R18R24R22W23,5,false
W05B18W26R26G07W17B10W01W15G04W02W14G22G12G24G21B23B25G20Y05G05G19W26G06B11R16,1,false
W05W17B18R11B21B15R23R19G25R07B06G01R20W04B16R10W02Y17W12B14R22R17W24,10,true
B18W05W26W26W17W23R22R24R14W26W15W19G21R10W26W07R16R06R25W12B11Y23B23B01R02G04B20,11,true
W05B18B15W17R10R07B11R21G01W20R06R16W04W02R23W14G19Y05B05R22R12B25B24,6,false
W05G18W26B23G19W17W25G10B11G07G21R16W15B20R06R12R22B01Y16G24W16G02W04R14,5,false
W05W26B18B15G20G10R04R02W01G07W25R24B06G19R14B23W22G21Y25W25W11W12R16G17,4,false
W05W17W07R01G02R04B06B10B21G26G22R11B23B16B18R14G24R12Y16R16R19R25B15B20,7,false
G18B23G05W10R17G21B16R02R04R12R22R24B19B07W06R14G01Y19B15B19G25B20R11,3,false
G18G05G04G02W24R25R23R12R14B10G15B17G11W16G21W22R06Y21R21W07W19W01G20,13,true
B18B05B04W10G12B15G14W02R24G23B01R06R22B11G25R17B21Y25W16R07R19R25W20,5,false
B18G05G26W19B25B10W04R22R14R12G02G15G20B17R21R24G23W01Y05B05G16G07B06G11,13,true
G18W05G10B23R19R07B20B01W15B04R02W25G17W21G14R12W24Y04R04W22B06W11W16,18,true
G18W05B23R07W17B11B10W01B06R04W02W16B19W15R12B20G24Y01W14B25G21R01W22,17,true
W05W26B15R07W26W17B18R10B01B21R06W20G02R23G04G14R11G12W22Y02B16W02R25R24W19,16,true
G18W05B23R07W26G01R19R17B11R21R06W16W20R25R15W22B24R02Y22G04W26R22G14G12B10,2,false
B18G05B10W12W24B16B23G15G17B25R21W22G07W02G01W04W14Y18B18B06B11B20W19,9,false
W05B18G04R07R23W02B01G10B19R06W15B11R25R20G24B12G14Y02B02W16B21W22R17,7,false
W05B18B10R04W02B01W15B06B11B16G07G19G17R24B25B23G22Y02W21R02R12G14G20,5,false
B18B05B04B02G22R21B10B01W14G24G12R23B15B11W06B19B17Y23R07W16B25G23B20,15,true
W05W26G18R07G01R23G26W26R06G11B15G19B17G10G21G26G20W25W16G02G04Y25W14G24W12G22R25,1,false
R07W05R04W02R01R06W14R10W15R20B25R11B26B16B21G26G18B24R23Y04W12R04G19W22B17,5,false
W05R07B18W17R10R21W15W06W23B11B01G02W16W04G12R14B19Y10W10G22B24G20G25,11,true
R26G18G05G04W10W07R01G02R19R23R25G15R20W06G12G14G24B16Y10G22B21G10B11G17,18,true
