:R10,19845.527,9316.396,8985.353,9160.7295,47308.0,:R15,22267.684,8803.735,9052.48,8898.09,49022.0,:R20,18357.268,8458.502,8257.257,8173.968,43247.0,:R26,9816.11,4295.4395,4836.445,4756.0195,23704.0
:R10,20324.281,9176.03,9188.559,8853.132,47542.0,:R15,22316.46,8952.1875,8789.871,8803.464,48862.0,:R20,17825.688,8337.583,7747.4175,7853.2944,41764.0,:R26,9462.651,4062.2585,4952.57,4902.5137,23380.0
:R10,19911.58,9536.143,9134.431,9311.851,47894.0,:R15,22505.258,8973.887,8940.548,9240.304,49660.0,:R20,19775.098,10282.51,9866.455,7148.934,47073.0,:R26,10540.255,4846.334,5239.813,5355.595,25982.0
:R10,19334.74,6823.389,9675.353,9650.542,45484.0,:R15,20965.055,9058.427,9164.129,8770.393,47958.0,:R20,18332.373,10161.242,10319.505,10103.879,48917.0,:R26,9234.989,4197.0625,4872.9995,4661.9443,22967.0
:R10,19874.463,9199.189,9078.733,8737.624,46890.0,:R15,22157.186,8868.534,9009.9,8519.39,48555.0,:R20,19171.74,9133.66,6995.7827,9316.842,44618.0,:R26,8927.641,3958.922,4724.764,4694.6675,22306.0
:R10,19376.518,9276.099,8609.192,9224.195,46486.0,:R15,19611.877,8843.614,8866.363,8667.154,45989.0,:R20,19336.688,8990.646,9094.264,9159.412,46581.0,:R26,8950.837,3942.031,4527.9707,4513.1597,21934.0
:R10,19899.041,9142.478,8745.513,8757.95,46545.0,:R15,21180.414,8893.767,8877.374,8866.443,47818.0,:R20,19629.861,8507.7705,8896.043,9183.339,46217.0,:R26,9782.956,4322.3774,4992.639,4804.023,23902.0
:R10,19271.082,8759.473,8742.674,8610.785,45384.0,:R15,21699.777,8806.789,8995.578,8770.853,48273.0,:R20,18887.701,8728.47,8335.253,8237.565,44189.0,:R26,10338.435,4625.5396,5431.2866,5024.746,25420.0
:R10,19005.064,8403.4,8402.808,8474.739,44286.0,:R15,21407.934,9081.249,8958.666,8984.138,48432.0,:R20,19478.68,9364.402,9461.388,9204.536,47509.0,:R26,9695.55,4277.462,4801.6836,5031.32,23806.0
:R10,17007.953,9778.407,9415.563,9351.07,45553.0,:R15,22426.998,9170.062,9169.205,9102.741,49869.0,:R20,19411.941,9702.626,8991.016,9015.419,47121.0,:R26,9569.045,4125.965,4807.553,4786.442,23289.0
:R10,19814.723,9160.062,9131.131,9022.068,47128.0,:R15,22250.172,8770.352,8954.529,8817.935,48793.0,:R20,20264.47,10004.413,9702.955,9682.179,49654.0,:R26,9340.358,4159.806,4834.145,4616.6836,22951.0
:R10,19552.312,9131.071,8831.333,9355.29,46870.0,:R15,22365.295,9021.118,8802.835,9020.733,49210.0,:R20,18517.98,8522.9795,8449.128,8465.922,43956.0,:R26,9566.675,4421.303,5031.44,4903.5767,23923.0
:R10,19847.676,9103.163,8740.72,9490.47,47182.0,:R15,22361.312,9335.513,9214.991,9199.184,50111.0,:R20,19861.28,9147.487,9253.16,8831.078,47093.0,:R26,9609.8,4239.016,5104.359,4990.8203,23944.0
:R10,20552.977,9334.021,9477.963,9272.043,48637.0,:R15,22197.807,9266.254,9215.177,8948.749,49628.0,:R20,19493.656,9475.465,6866.833,9530.052,45366.0,:R26,9793.182,4346.3296,5093.488,4742.0107,23975.0
:R10,17438.988,9141.568,9336.233,9156.212,45073.0,:R15,20729.057,8791.802,8784.522,9006.618,47312.0,:R20,19486.54,8599.908,9063.045,9081.509,46231.0,:R26,8986.306,3858.5447,4779.7095,4552.4487,22177.0
:R10,20009.979,9125.365,8969.346,9467.312,47572.0,:R15,21665.678,8950.75,8707.653,8344.918,47669.0,:R20,19153.686,8292.764,8562.616,9049.911,45059.0,:R26,10235.954,4538.9204,5148.026,4961.098,24884.0
:R10,19504.414,9429.528,9594.627,6698.441,45227.0,:R15,21147.71,9067.927,8653.99,8976.374,47846.0,:R20,18392.414,8658.051,9000.592,8537.926,44589.0,:R26,10176.12,4591.648,5271.3325,4938.8877,24978.0
:R10,19272.262,9218.028,9250.309,8779.386,46520.0,:R15,22583.283,8984.823,9073.358,9203.534,49845.0,:R20,19892.19,10136.12,10162.738,7211.9204,47403.0,:R26,9108.114,4616.261,5297.898,4957.7173,23980.0
:R10,19215.906,8655.508,8800.566,8864.019,45536.0,:R15,20536.61,9160.636,8808.68,8732.096,47238.0,:R20,17000.36,9479.291,9713.992,9901.376,46095.0,:R26,9537.04,4191.9067,4746.192,5090.854,23566.0
:R10,16750.488,9000.422,9177.342,9038.754,43967.0,:R15,20760.213,8920.388,8882.536,8784.863,47348.0,:R20,19564.896,9768.55,7120.7744,9681.772,46136.0,:R26,9965.434,4316.562,4952.0366,4904.976,24139.0
:R10,18918.068,8673.316,8661.244,8581.364,44834.0,:R15,22174.363,8846.116,8915.604,8684.906,48621.0,:R20,20164.682,9245.246,9265.866,9247.205,47923.0,:R26,9481.677,4233.638,4948.4077,4923.292,23587.0
:R10,19555.357,8977.845,9194.49,9029.31,46757.0,:R15,21134.5,8782.856,8857.63,8875.991,47651.0,:R20,20132.914,8935.009,9131.987,9139.086,47339.0,:R26,9230.1045,4117.7944,4727.267,4643.829,22719.0
:R10,17250.094,9495.274,9596.872,9464.765,45807.0,:R15,21947.383,8845.251,8948.004,9018.365,48759.0,:R20,17080.596,9595.866,9827.65,9545.891,46050.0,:R26,9908.525,4445.1743,5039.279,5230.021,24623.0
:R10,18479.068,8396.908,8503.304,8660.708,44040.0,:R15,21431.316,8819.117,8793.27,8592.299,47636.0,:R20,19094.508,8758.614,8853.164,9177.724,45884.0,:R26,9710.731,4054.6853,4888.1377,4883.447,23537.0
