:R02,18458.299,8281.958,8224.192,8437.546,43402.0,:R04,19247.117,8087.4824,8118.1685,8196.264,43649.0,:R06,18000.447,7921.084,7971.57,8184.9136,42078.0,:R07,18468.367,8721.987,8777.41,8616.229,44584.0,:R09,18835.076,9073.737,8927.224,9149.954,45986.0,:R10,16166.174,8847.894,8763.093,8482.851,42260.0,:R16,19117.328,8339.167,8409.686,8061.8193,43928.0,:R17,18659.768,8824.36,8804.17,8549.687,44838.0,:R19,19103.26,9211.055,9263.361,9304.332,46882.0,:R20,20831.164,9019.574,9305.366,9735.918,48892.0,:R22,19904.615,8895.217,8660.13,8738.051,46198.0,:R24,17043.12,9249.022,9314.459,9232.408,44839.0,:R26,16133.895,6263.8945,6330.1294,6371.0864,35099.0
:R02,19862.488,8477.616,8880.812,8213.087,45434.0,:R04,19862.234,9227.433,8632.807,9201.526,46924.0,:R06,20615.375,9114.903,8930.298,9033.421,47694.0,:R07,16818.76,7865.1816,8093.5083,7893.5596,40671.0,:R09,19055.959,9513.792,8671.355,8948.879,46190.0,:R10,19621.723,8329.266,8413.569,8388.452,44753.0,:R16,19979.303,9061.596,8572.538,8859.573,46473.0,:R17,18294.672,8595.13,8276.363,8333.843,43500.0,:R19,17327.967,8237.518,8087.296,8520.22,42173.0,:R20,19640.99,9063.341,8406.777,9075.892,46187.0,:R22,18980.96,7736.052,8169.2485,7932.7603,42819.0,:R24,19155.441,8359.155,8602.813,8282.601,44400.0,:R26,15016.961,6282.381,6062.928,6232.7207,33595.0
:R02,20063.932,8571.719,8914.123,9013.237,46563.0,:R04,19027.92,8374.64,8167.9126,8159.519,43730.0,:R06,19006.533,8116.617,8232.134,8350.725,43706.0,:R07,18523.88,8984.985,8981.051,8891.093,45381.0,:R09,18320.27,9011.868,8448.289,8819.58,44600.0,:R10,19526.768,8612.772,8807.17,8523.286,45470.0,:R16,19323.719,8552.139,8600.489,8632.664,45109.0,:R17,18565.908,8518.1,9058.648,9062.338,45205.0,:R19,18136.953,8511.328,8316.847,8269.873,43235.0,:R20,20125.197,8534.965,9296.972,8860.8545,46818.0,:R22,18678.088,8061.046,8099.0503,8131.8057,42970.0,:R24,19474.596,8699.892,8340.836,8662.702,45178.0,:R26,15222.038,6445.1694,6350.4263,6367.4,34385.0
:R02,19735.67,8725.493,8541.783,8340.045,45343.0,:R04,20064.004,8640.225,8679.699,8428.065,45812.0,:R06,19183.041,8555.71,8320.505,8330.749,44390.0,:R07,18483.33,8698.529,8952.87,8542.275,44677.0,:R09,17936.33,8317.215,8404.525,8627.927,43286.0,:R10,19794.006,8557.508,8481.235,8383.287,45216.0,:R16,19247.18,8658.6455,8626.741,8502.422,45035.0,:R17,18709.816,8415.42,9199.3545,8786.386,45111.0,:R19,16247.198,8783.96,8784.384,9347.469,43163.0,:R20,19890.623,8589.957,8965.418,8535.005,45981.0,:R22,19851.781,8573.006,8760.579,8272.65,45458.0,:R24,18640.91,8441.025,8349.434,8470.622,43902.0,:R26,15822.836,6192.6772,6383.5063,6249.9844,34649.0
:R02,20265.6,8794.961,9145.564,9159.876,47366.0,:R04,19096.715,8564.892,8751.718,8487.689,44901.0,:R06,19066.697,8370.51,8330.65,8356.144,44124.0,:R07,19049.281,9176.243,9625.154,8871.306,46722.0,:R09,16436.71,8684.636,8745.868,8950.801,42818.0,:R10,19600.99,8307.303,8359.979,8581.745,44850.0,:R16,19706.033,8677.9375,8387.742,8474.29,45246.0,:R17,18387.07,8783.437,8767.798,8766.679,44705.0,:R19,18303.121,9019.915,8323.377,8773.586,44420.0,:R20,19006.707,8365.911,8595.139,8071.2456,44039.0,:R22,20024.613,9257.1875,9232.481,9399.725,47914.0,:R24,16417.537,8598.04,8551.96,8653.478,42221.0,:R26,15169.095,6236.764,6161.692,6211.444,33779.0
:R02,19717.512,9039.451,8887.938,8961.102,46606.0,:R04,19427.355,8453.448,8138.993,8300.209,44320.0,:R06,19862.805,8830.681,8725.552,8609.968,46029.0,:R07,17981.176,8395.142,8226.389,8482.29,43085.0,:R09,17725.354,8370.077,8417.951,8138.6226,42652.0,:R10,20150.414,9304.284,9058.664,9081.647,47595.0,:R16,19428.256,8079.257,8342.0,8324.494,44174.0,:R17,16840.275,7883.989,7946.8584,7809.883,40481.0,:R19,18008.375,8889.679,8607.349,8943.58,44449.0,:R20,19355.35,8826.478,8806.463,8801.73,45790.0,:R22,16969.957,9128.029,9002.684,9329.341,44430.0,:R24,19236.6,8540.808,9002.374,8918.201,45698.0,:R26,14249.981,6280.719,6225.154,6238.1167,32994.0
:R02,19803.973,9001.079,8839.732,8962.238,46607.0,:R04,19388.512,8497.79,8300.668,8046.0273,44233.0,:R06,19359.068,8708.147,8267.104,8599.685,44934.0,:R07,17853.379,8604.293,8298.342,8349.0,43105.0,:R09,18330.572,8578.417,8845.348,8562.665,44317.0,:R10,20315.316,8549.86,9458.898,9158.916,47483.0,:R16,16302.536,8805.555,8905.584,8495.336,42509.0,:R17,18247.877,8539.696,8623.467,8628.969,44040.0,:R19,17994.346,8675.489,8419.342,8590.82,43680.0,:R20,19487.389,8500.834,8631.117,8682.682,45302.0,:R22,19377.754,8434.235,8871.654,8256.353,44940.0,:R24,20443.826,9094.668,8857.266,8699.213,47095.0,:R26,15805.461,6374.7573,6410.205,6391.5835,34982.0
:R02,19053.04,8448.691,7989.792,8239.469,43731.0,:R04,18486.518,8140.6006,7979.0547,7983.7954,42590.0,:R06,19099.418,8252.306,8393.339,8564.938,44310.0,:R07,17711.95,8548.311,8466.519,8588.225,43315.0,:R09,16493.455,8897.831,8879.13,9125.59,43396.0,:R10,19931.49,8606.72,8686.523,8887.288,46112.0,:R16,18410.475,9946.767,9987.1,10059.655,48404.0,:R17,16930.752,9444.539,9452.731,7536.9717,43365.0,:R19,18006.828,8301.163,8524.361,8137.648,42970.0,:R20,19176.865,8774.008,8036.378,8657.752,44645.0,:R22,20947.535,9224.515,9221.761,8910.186,48304.0,:R24,19153.31,8564.863,8480.894,8358.947,44558.0,:R26,15236.738,6292.9155,6145.481,6261.885,33937.0
:R02,18636.127,7990.447,8092.301,8056.1367,42775.0,:R04,19923.492,8797.609,8634.165,8685.728,46041.0,:R06,16815.717,9170.402,8955.952,9565.953,44508.0,:R07,17582.348,8750.569,8321.508,8211.57,42866.0,:R09,17920.912,8457.038,8613.21,8120.842,43112.0,:R10,19893.02,8406.066,8632.475,8670.438,45602.0,:R16,19730.84,8069.3374,8432.073,8352.754,44585.0,:R17,17711.213,8367.276,8440.47,8523.027,43042.0,:R19,17790.016,6964.333,9543.02,9513.619,43811.0,:R20,19563.932,8709.88,8427.048,8540.162,45241.0,:R22,18867.172,8432.736,8218.129,8161.952,43680.0,:R24,19738.457,8093.555,8699.329,8611.675,45143.0,:R26,15150.376,6424.2036,6126.7876,6380.6343,34082.0
:R02,19407.334,8372.722,8745.564,8740.367,45266.0,:R04,18989.197,8302.272,8449.403,8905.107,44646.0,:R06,16763.736,9476.61,9324.641,9339.017,44904.0,:R07,18128.246,8661.938,8702.708,8300.1,43793.0,:R09,16109.379,8820.354,8535.949,9003.317,42469.0,:R10,20017.965,8764.603,9126.724,8837.685,46747.0,:R16,17296.459,9633.418,9684.683,9264.454,45879.0,:R17,17558.363,8252.855,8119.694,8369.081,42300.0,:R19,16209.101,9117.814,9027.848,9091.228,43446.0,:R20,16889.398,9102.883,9177.284,9098.43,44268.0,:R22,20032.307,8940.701,8435.019,8381.971,45790.0,:R24,19000.207,8091.6523,8285.763,8100.3926,43478.0,:R26,14375.378,6262.424,6257.043,6098.188,32993.0
